GUID,Taxon,Synonymie,Aggregatzugehörigkeit,Taxonname deutsch,Nordtirol,Nordtirol,Nordtirol,Nordtirol,Osttirol,Osttirol,Osttirol,Osttirol,Kommentar
,,,,,RL,A,B,R,RL,A,B,R,
CD4A5EBC-D9D5-496B-9571-98F0F43EE0BD,Allium oleraceum,,,Glocken-Lauch,NT,3,-1,-1,LC,4,-1,-1,
4B5383D8-B7F2-47D6-A3E1-AA9F32578598,Allium paradoxum,,,Wunder-Lauch,e,,,,-,,,,NT: Die Art ist im Botanischen Garten der Universität Innsbruck massenhaft verwildert.
ACC4C007-60A2-44B8-97E4-C791E92A2336,Allium schoenoprasum,,,Schnitt-Lauch,LC,4,-1,-1,NT,4,-2,-1,Neben den Wildvorkommen vorwiegend höherer Lagen gibt es auch unbeständige Verwilderungen im Siedlungsbereich der Tieflagen.
4DB0A316-7706-4CB5-B86A-1603BA3D5E67,Allium scorodoprasum,,,Schlangen-Lauch,u,,,,LC,4,0,0,OT: Vor allem im Lienzer Becken weit verbreitet und vielfach häufig.
E3FC1498-5118-4E14-B8E1-6DBB9EB66906,Allium strictum,,,Steifer Lauch,EN,1,-1,-1,/,,,,NT: Die Art ist rezent von drei Fundorten im Ötztal und bei Nauders bekannt. Das Vorkommen an der Engelswand bei Tumpen ist durch die Einrichtung des vielfrequentierten Klettergartens bedroht (Pagitz et al. 2023).
BCCEB94F-22D3-43AB-B941-1A66A74D9057,Allium suaveolens,,,Duft-Lauch,CR,1,-2,-3,-,,,,"NT: Die Art wurde erst in den 1990er-Jahren im Rahmen der Biotopkartierung für Zirl und Gnadenwald nachgewiesen, in Zirl konnte sie auch rezent bestätigt werden (Pagitz et al. 2023)."
12F3B6BF-5184-4440-8518-F9DA6F2FEE8A,Allium tuberosum,,A. ramosum agg.,Schnittknoblauch,-,,,,u,,,,
C441DC92-2985-4B53-B29C-830890231242,Allium ursinum,,,Bär-Lauch,NT,3,-1,0,EN,2,-1,-2,"NT: Neben den natürlichen Vorkommen gibt es auch Verwilderungen im Siedlungsbereich, speziell im Großraum Innsbruck. – OT: Nur kleine, vermutlich autochthone Vorkommen in Feuchtwäldern im Lienzer Becken, daneben lokale Verwilderungen aus Gärten."
F4246193-2CBE-479F-865A-878505CF6769,Allium victorialis,,,Allermannsharnisch,LC,4,0,0,LC,5,-1,-1,
4CFE012A-A112-40AE-A07B-DACD5904F4C9,Allium vineale,,,Weinberg-Lauch,e,,,,NT,3,-1,-1,"OT: Neben sekundären, tw. unbeständigen Vorkommen (z. B. Rabatten, Parks, Friedhöfe) auch autochthone Bestände in Magerwiesen und Waldrändern."
6D8AF536-709E-46E1-AD68-9F37FC44AF17,Alnus alnobetula,syn. A. viridis,,Grün-Erle,LC,5,0,0,LC,5,0,0,
56FADF92-3611-4196-A192-2180CCD0301A,Alnus glutinosa,,,Schwarz-Erle,NT,4,-2,-1,VU,3,-1,-2,OT: Auch gepflanzt v. a. in Ufergehölzen.
2E73BB6D-95E1-4781-B14E-9CF8B36941FA,Alnus incana,,,Grau-Erle,LC,5,-2,-1,LC,5,-2,-2,In Tieflagen gefährdet (VU).
B845D3E6-0F26-4265-B0DF-E9A7FFFB7C43,Alopecurus aequalis,,,"Rotgelbes Fuchsschwanzgras, Ocker-F.",NT,3,-1,-1,NT,4,-2,-1,
FA70EFF7-F6E8-44BD-A444-D5770A52286F,Alopecurus geniculatus,,,Knick-Fuchsschwanzgras,e,,,,e,,,,
BB6907BD-4184-4A0F-99FB-C5D5554D0C1A,Alopecurus myosuroides,,,Acker-Fuchsschwanzgras,u,,,,u,,,,
09CE9989-A41A-497C-ADAC-FD186019DBF5,Alopecurus pratensis,,,Wiesen-Fuchsschwanzgras,e,,,,e,,,,Vielfach in Ansaatmischungen enthalten.
05277631-667D-499D-8B1C-501384C76B8A,Althaea officinalis s. str.,,A. officinalis agg.,Echter Eibisch,u,,,,u,,,,
DD196306-342E-452B-83DC-E277E3DBCF4A,Althaea taurinensis,,A. officinalis agg.,Turiner Eibisch,u,,,,u,,,,
2CE1D383-4765-45DE-8EB7-F5C1DA663770,Alyssum alyssoides,,,Kelch-Steinkraut,EN,2,-2,-1,RE,0,-3,,"NT: Die Art war ursprünglich über große Teile Nordtirols verbreitet und war in jüngerer Zeit praktisch nur mehr im Oberland von Haiming westwärts anzutreffen. Rezente Angaben gibt es aus dem Bereich Faggen, Kauns und Kaunerberg. – OT: Eine Angabe der Biotopkartierung aus Anras konnte nicht bestätigt werden (Stöhr et al. 2023). "
DEDE83A9-5BF2-40AE-B6F1-82BE0311F498,Alyssum montanum,,,Berg-Steinkraut,u,,,,-,,,,
6FEE726D-A120-4FF8-9054-914AF0518858,Amaranthus albus,,,Weißer Amarant,u,,,,u,,,,
79A79C44-0E7E-4EBD-A9F8-1BA9A4BA720B,Amaranthus blitoides,,,Westamerikanischer Amarant,u,,,,-,,,,
ED4B5E13-04D4-44F5-8A44-28FEF53A6A76,Amaranthus blitum s. str.,syn. A. blitum subsp. blitum,,Stutzblättriger Amarant,u,,,,u,,,,
5606EF8E-6751-4FA9-9D71-F0FF8D1EECEF,Amaranthus caudatus,,,Hänge-Amarant,u,,,,u,,,,
BAE48CC4-D4BA-4F6B-9A99-151FA1895803,Amaranthus cruentus,,A. hybridus agg.,Rispen-Amarant,u,,,,u,,,,
CD397A94-C68F-4129-86C1-6437296ADBCD,Amaranthus deflexus,,,Liege-Amarant,u,,,,-,,,,
80F2CFE4-154D-4807-9788-EDEB3F2BE729,Amaranthus emarginatus,syn. A. blitum subsp. emarginatus,,Ausgerandeter Amarant,u,,,,u,,,,
62BA9AF9-B7D9-4C40-A73E-659C0EF325F5,Amaranthus hybridus s. str.,,A. hybridus agg.,Ausgebreiteter Amarant,u,,,,e?,,,,
D1C38F0D-B286-4E31-B7C4-70EFF43E5381,Amaranthus hypochondriacus,,A. hybridus agg.,Trauer-Amarant,u,,,,-,,,,
3AFA9D71-2250-4838-A577-22BA4A7D0FAB,Amaranthus powellii s. str.,"excl. A. bouchonii, A. hybridus agg.",,Grünähriger Amarant,e,,,,e,,,,
5040151C-3756-4E0C-8696-24B21527C10E,Amaranthus quitensis,,A. hybridus agg.,Quito-Amarant,u,,,,-,,,,
757F8F71-7F7F-4A8E-A847-67D7A2D7705F,Amaranthus retroflexus,,,Rauer Amarant,e,,,,e,,,,
6D7336C7-F673-4379-A4D6-A754EE7D6580,Amaranthus viridis,,,Zierlich-Amarant,u,,,,-,,,,
DBA9C773-6BF5-4805-B058-3E58506503BC,Amberboa moschata,,,Duftende Bisamblume,-,,,,u,,,,
B6CEBE2A-0601-4528-B59A-C46CAA16B977,Ambrosia artemisiifolia,,,Beifuß-Traubenkraut,e,,,,e,,,,"OT: In Osttirol sind derzeit nur zerstreute Vorkommen bekannt, v. a. zwischen der Grenze zu Kärnten und Nikolsdorf."
12B18786-165A-46FF-BBAD-E3AC2CA19C32,Amelanchier lamarckii,,,Kupfer-Felsenbirne,u,,,,u,,,,
F0D611BD-F3FA-4DE4-9767-583670A364E1,Amelanchier ovalis s.lat.,inkl. A. embergeri (= A. ovalis subsp. embergeri),,Gewöhnliche Felsenbirne,LC,5,0,0,LC,4,0,0,"NT: Neben der diploiden subsp. ovalis gibt es in Nordtirol Angaben der tetraploiden subsp. embergeri (bei Pinswang, Bauer 2019). Neben dem Ploidiegrad unterscheiden sich die beiden Unterarten anhand von Blattmerkmalen (Borho et al. 2020)."
37F1AD86-9EFF-4DD6-8B50-132671AD7B24,Ammi majus,,,Große Knorpelmöhre,u,,,,u,,,,
4E28CB88-3642-4B26-BD64-3745849F7404,Amorpha fruticosa,,,Scheinindigo,u,,,,u,,,,OT: Rezent ist die Art nur von einem individuenarmen Vorkommen an der Drau in Lienz bekannt. 
7816AB62-CD47-4D72-8566-F22736CD5D21,Anacamptis coriophora,syn. Orchis coriophora,,Wanzen-Hundswurz,RE,0,-3,,RE,0,-3,,"Im Gebiet kam nur die subsp. coriophora vor. – NT: Die Art gehört zu jenen mit dem stärksten Rückgang in Mitteleuropa. Sie kam ehemals in 14 Quadranten v. a. zwischen Landeck und Schwaz vor. – OT: Ehemals von der Postleite bei Lienz angegeben, heute nachweislich erloschen."
3675F26E-B64E-4AF2-82BF-51774AC77AFE,Anacamptis morio,syn. Orchis morio,,Kleine Hundswurz,CR,2,-3,-3,CR,2,-3,-3,"NT: Die Art war ehemals über weite Teile Nordtirols verbreitet und hat einen massiven Rückgang erlebt. Jüngere Angaben gibt es bei Landeck, Innsbruck und im nördlichen Außerfern. – OT: Aktuell sind nur vier individuenarme Vorkommen der Art in Magerflächen bekannt, die allesamt einer hohen Gefährdung unterliegen."
BA8F5AFC-97AB-44F3-913C-773FE43E4E67,Anaphalis margaritacea,,,Groß-Perlblume,u,,,,u,,,,
00860555-9F1B-4796-92F7-E5FDE979457B,Anchusa azurea,,,Italien-Ochsenzunge,u,,,,-,,,,
D3AFA9F2-8ABD-4CD7-B409-77F38EF6C495,Anchusa officinalis,,,Echte Ochsenzunge,LC,4,-1,-1,LC,5,-1,-1,
21338708-AE00-4C3D-83E2-99BE67106115,Andromeda polifolia,,,Rosmarinheide,NT,4,-2,-1,RE,0,-3,,"OT: Eine Nachsuche in der Umgebung der Taxer Höfe am Schlossberg bei Lienz verlief erfolglos, es sind dort keine passenden Moorlebensräume mehr vorhanden (Stöhr et al. 2023)."
E963030E-04BA-4E9E-9C43-FBBB8B7E4B61,Androsace alpina,,,Alpen-Mannsschild,LC,4,0,0,LC,5,0,-1,
DF3B207C-61F5-430A-99FA-C5046BD01503,Androsace chamaejasme,,,Wimper-Mannsschild,LC,4,0,0,/,,,,
78ECC28A-E784-4384-9005-219ABF472E5F,Androsace hausmannii,,,Dolomiten-Mannsschild,VU,1,0,-1,LC,2,0,0,
DB4D5F14-BEF8-4925-9B68-090E3A4E8DF1,Androsace helvetica,,,Schweizer Mannsschild,LC,4,0,0,/,,,,
606301A0-7338-4119-85AB-A828BCC69004,Androsace lactea,,,Milch-Mannsschild,LC,3,0,0,/,,,,
187E4FE4-FFB7-41CE-AE3A-5FAB2152DEAA,Androsace maxima,,,Acker-Mannsschild,u,,,,-,,,,
DFBDC689-51A5-490A-BCEC-068CBA306134,Androsace obtusifolia,,,Stumpfblättriger Mannsschild,LC,4,0,0,LC,5,0,0,
F52F3CE0-8B73-4858-950D-6F2A733B8089,Androsace septentrionalis,,,Nordischer Mannsschild,CR,1,-2,-3,-,,,,NT: Die historischen Angaben stammen fast alle aus dem Ötztal zwischen Sölden und Vent. In der Umgebung der Rofenhöfe konnte sich ein individuenarmes Vorkommen bis heute halten (Pagitz et al. 2023).
2BE1E0FB-B8BB-498C-9657-2065E2C74F8D,Anemonastrum narcissiflorum,syn. Anemone narcissiflora,,Alpen-Berghähnlein,LC,4,0,0,-,,,,
198B0FFC-F5C5-48A2-A70C-D5A395155CBD,Anemone baldensis,,,Monte-Baldo-Windröschen,LC,2,0,0,LC,4,0,0,
95E4985B-E4A1-46CB-8B96-DA2C8A788F8C,Anemone blanda,,,Balkan-Windröschen,u,,,,-,,,,
144D76AF-B299-43E6-A00A-E8FCAD4ADF7C,Anemone hupehensis,,,Herbst-Anemone,u,,,,u,,,,Sehr ähnlich ist A. × hybrida. Unter diesem Namen werden Kultivare unter der Beteiligung von A. hupehensis zusammengefasst. Ein Hinweis auf die Hybride sind Blüten mit mehr als fünf Blütenhüllblättern.
B7D77B54-466E-4BEA-AEAB-4DFEE79E2131,Anemone nemorosa,,,Busch-Windröschen,LC,5,0,0,CR,1,-2,-2,OT: Die Art ist in Osttirol sehr selten und wurde zuletzt nur in einer Streuobstwiese in Hainfels gefunden. Die Nachsuche etlicher früherer Angaben verlief ohne Erfolg. 
71AFDB0A-E388-4221-8C2F-004DEA8415B4,Anemone ranunculoides,,,Gelbes Windröschen,NT,3,-1,-1,CR,1,-1,-3,OT: Aktuell nur von zwei Quadranten im Lienzer Becken bekannt.
94AD2BA5-25CC-4417-85E2-A2F3CF9017A5,Anemone trifolia,,,Dreiblättriges Windröschen,-,,,,LC,4,0,0,
FDBF586F-A705-4D57-824D-7C7924413189,Anethum graveolens,,,Dill,u,,,,u,,,,
F244EA43-1C17-4B13-99AF-A9EB9F5867CA,Angelica sylvestris,,,Wilde Engelwurz,LC,5,0,0,LC,5,0,0,
F9396052-B2B9-4870-9644-EC2D7E0FF5D0,Antennaria carpatica,,,Karpaten-Katzenpfötchen,LC,4,0,0,LC,5,0,0,
99C36185-123C-4C38-8C03-F226A5974429,Antennaria dioica,,,Gewöhnliches Katzenpfötchen,LC,5,-1,0,LC,5,0,0,In Tieflagen stark gefährdet (EN).
629536FD-7E7E-4C8F-8F4D-CB82801F114C,Anthemis arvensis,,,Acker-Hundskamille,EN,3,-3,-2,NT,4,-2,-1,NT: Diese ursprünglich weit verbreitete Segetalart konnte nur mehr bei Natters nachgewiesen werden. Die Populationsschwankungen zwischen aufeinander folgenden Jahren sind beträchtlich (Pagitz et al. 2023). – OT: Fast nur mehr an Straßenrändern vorkommend.
AACEAD9A-F5E2-4F6D-8FCE-036D4E2123F9,Anthemis cotula,,,Stinkende Hundskamille,u,,,,u,,,,
D55E5B49-819C-4E46-B471-C42085A9A049,Anthemis ruthenica,,,Ruthenische Hundskamille,u,,,,-,,,,
AE6AF498-8BC1-4D36-9D66-F6BD35479E60,Anthericum liliago,,,"Trauben-Graslilie, Astlose G.",NT,3,-1,-1,/,,,,NT: In Tieflagen stark gefährdet (EN).
CAEC5BA6-F58E-4600-8849-E354779FB1FD,Anthericum ramosum,,,"Rispen-Graslilie, Ästige G.",LC,5,0,0,LC,3,0,0,
4AD19869-DA2B-44DD-8E83-9FD43B80D149,Anthoxanthum alpinum,,A. odoratum agg.,Alpen-Ruchgras,LC,5,0,0,LC,5,0,0,
A9D8E345-DC5B-412C-940D-46FF12632F31,Anthoxanthum aristatum,,,Grannen-Ruchgras,u,,,,-,,,,
63815146-3273-45ED-BEFB-3B3E58D2C163,Anthoxanthum nitens s.lat.,syn. Hierochloe odorata s.lat.; inkl. H. odorata subsp. praetermissa,,Duft-Mariengras,EN,1,0,-2,CR,1,0,-3,"Die Wildvorkommen gehören zur subsp. praetermissum – NT: Es existiert nur eine einzige, allerdings große, autochthone Population unmittelbar an der Grenze zu Bayern in einem Schutzgebiet (Bayerische Wildalm, Schönswetter ined.). Die vereinzelten weiteren Nordtiroler Vorkommen sind neophytisch. Umgestuft von CR auf EN wegen großer Populationsgröße des einzigen bekannten Vorkommens und momentan geringer Habitatgefährdung. – OT: Nur am Tristacher See, dort aber hochgradig bedroht durch Fischer (Tritt) und Verbuschung."
8BE164C6-BAF4-4173-97B0-1085A7D87B7B,Anthoxanthum odoratum s. str.,,A. odoratum agg.,Wiesen-Ruchgras,LC,5,-1,-1,LC,5,-1,-1,
BE84AC26-F8FA-4E12-BDC7-41063DCC51E6,Anthriscus caucalis,,,Hunds-Kerbel,u,,,,-,,,,
A9A43003-3C21-4DFE-BF03-73FB1B9F1DF7,Anthriscus cerefolium,,,Echter Kerbel,u,,,,e?,,,,
BF3E20DE-FB03-4BEA-B92B-E32FD28AE884,Anthriscus nitidus,,A. sylvestris agg.,Glanz-Kerbel,LC,3,0,0,LC,2,0,0,NT: Die Art kommt gesichert nur in ozeanischen Bereichen Nordtirols vor (Pagitz et al. 2023).
8DB2B93F-94A6-4174-B003-2C1A58F3CC31,Anthriscus sylvestris s. str.,,A. sylvestris agg.,Wiesen-Kerbel,LC,5,1,0,LC,5,0,0,
50590E7F-A2E2-4D65-9574-D75638A8D068,Anthyllis vulneraria subsp. alpicola,,,Alpen-Wundklee,LC,5,0,0,LC,5,0,0,
4107E64B-FA69-4DA3-AB85-7470E8C07F3A,Anthyllis vulneraria subsp. carpatica,,,Karpaten-Wundklee,NT,3,-1,-1,LC,4,-1,-1,
1C67437A-56D1-434C-B92B-F6E972687003,Anthyllis vulneraria subsp. polyphylla,,,Steppen-Wundklee,u,,,,/,,,,
8AA26244-E524-45F1-88CC-28EC5DE6D287,Anthyllis vulneraria subsp. pseudovulneraria,,,Verschleppter Wundklee,e?,,,,u,,,,
BD22BB4D-987B-4297-BE94-B4A07DBEAD5A,Antirrhinum majus,,,Großes Löwenmaul,u,,,,u,,,,
6FDCDD43-920C-406C-8540-1C1DFBAE19F8,Apera spica-venti,,,Gewöhnlicher Windhalm,NT,3,-1,0,VU,2,-2,0,NT: Die Art nimmt nach einem starken Rückgang seit ca. 20 Jahren wieder zu.
F3E5383B-AF57-4C53-974C-84699F9537CF,Apium graveolens,,,Sellerie,u,,,,-,,,,
0B326B90-2AB5-4BEE-8B47-4138FC6D435C,Aposeris foetida,,,Stinklattich,LC,4,0,0,CR,1,-2,-1,"OT: Diese Art wird von A. Heinricher und der FKÖ für die Lienzer Dolomiten angeführt. Zudem wurde sie vor einigen Jahren in wenigen Individuen (O. Stöhr ined.) im Lavanter Forchach gefunden, Nachsuchen zuletzt waren jedoch erfolglos."
B787A720-9A71-4E29-902F-101EF1E13B4F,Aquilegia einseleana,,,Dolomiten-Akelei,VU,2,-1,0,LC,2,0,0,In Tieflagen stark gefährdet (EN). – OT: Deutliche Rückgänge durch Materialabbau und Bachregulierungen im Bereich Lavanter Forchach.
F6017AF5-C48C-4F64-AA56-FDB1894E5B62,Aquilegia vulgaris subsp. atrata,syn. A. atrata,,Schwarzviolette Akelei,LC,5,0,0,LC,5,0,0,
F8D94F1B-A00C-4834-8AEE-789AE517EB80,Aquilegia vulgaris subsp. nigricans,syn. A. nigricans,,Dunkle Akelei,-,,,,u,,,,"OT: Von der Bestandesgröße her schwankender Bestand am Bahndamm bei Nikolsdorf (Stöhr ined.), integriert in Magerwiesenvegetation."
E1F4E911-7A30-44D0-A826-2E583472B5DF,Aquilegia vulgaris subsp. vulgaris,syn. A. vulgaris s. str.,,Gewöhnliche Akelei,e,,,,e,,,,"OT: Buntblütige Bestände sind u. a. am Nordabfall der Lienzer Dolomiten an Forststraßen zu finden; ob hier auch Introgression in Bestände von Aquilegia vulgaris subsp. atrata erfolgt, bleibt abzuklären. "
7AACEF34-4491-40BE-ABFA-806826C3726E,Arabidopsis arenosa,syn. Cardaminopsis arenosa,,Sand-Schaumkresse,e,,,,LC,3,0,0,
CA06252B-3559-4C52-AC7F-AA0763755944,Arabidopsis halleri,syn. Cardaminopsis halleri,,Kriech-Schaumkresse,NT,3,-1,-1,NT,3,-1,-1,Bisher wurde im Gebiet nur die subsp. halleri nachgewiesen.
9D7C367A-32D8-4D25-904F-E9C289105010,Arabidopsis thaliana,,,Acker-Schmalwand,LC,4,0,0,LC,4,0,0,
C3792F69-72C5-4752-8E1D-68541118519C,Arabis alpina s. str.,,A. alpina agg.,Alpen-Gänsekresse,LC,5,0,0,LC,5,0,0,
CD8CC5CE-FF4E-49D6-9D88-C68385707C59,Arabis bellidifolia s. str.,,A. bellidifolia agg.,Gabelhaarige Zwerg-Gänsekresse,LC,4,0,0,LC,4,0,0,
8C7D6D33-1836-4A07-83DF-A36355ECE096,Arabis caerulea,,,Blaue Gänsekresse,LC,4,0,0,LC,5,0,0,
3959143E-CC9E-4E06-BD78-473AD3262C9C,Arabis caucasica,,A. alpina agg.,Garten-Gänsekresse,u,,,,u,,,,
E24A11A0-CB96-4CD6-8BA0-3A42F47404BA,Arabis ciliata,,,"Schirm-Gänsekresse, Wimper-G.",LC,5,-1,-1,LC,5,-1,-1,
B03D9B28-4CC9-4170-85F0-F7C0EB59C352,Arabis hirsuta s. str.,,A. hirsuta agg.,Wiesen-Gänsekresse,LC,5,-1,-1,LC,5,0,0,
7047F91D-8EDA-4CBF-9898-16D6FCBA5F2B,Arabis nova,,,Felsen-Gänsekresse,CR,1,-2,-1,CR,1,-3,-2,"NT: Bestätigte rezente Angaben dieser seltenen Art gibt es von Kaunerberg, Längenfeld und Ellbögen (Pagitz et al. 2023). – OT: Kleine Bestände und vielfach Wildverbiss."
BC83F238-7356-46C7-9E9A-8F407BAC8ED6,Arabis procurrens,,,Kriech-Gänsekresse,-,,,,u,,,,
572B9578-8926-442A-8724-FCD0899385FC,Arabis sagittata,,A. hirsuta agg.,Pfeil-Gänsekresse,/,,,,CR,1,-2,-1,NT: Belegte Nachweise fehlen (Pagitz et al. 2023). – OT: Aktuell nur mehr von Lavant und Nikolsdorf in kleinen Beständen bekannt.
141321CE-8D3C-407C-9B7C-99A6B02EBE9C,Arabis soyeri,,,Glänzende Gänsekresse,LC,4,0,0,LC,5,0,0,
71369668-9C42-4B45-AFDC-1C865B10B5C0,Arabis stellulata,,A. bellidifolia agg.,Sternhaarige Zwerg-Gänsekresse,LC,4,0,0,LC,4,0,0,
FB25D720-3554-474B-A5B0-D740A0563331,Arctium lappa,,,Große Klette,LC,4,0,0,LC,4,0,0,
8D89695B-1DA2-4603-AE89-31828AA0FAC5,Arctium minus s. str.,inkl. A. pubens,A. minus agg.,Kleine Klette,LC,4,0,0,LC,4,0,0,
0A183AFF-77F0-4144-8541-610F012512C0,Arctium nemorosum,,A. minus agg.,Auen-Klette,LC,4,0,0,LC,4,0,0,
A54EA54F-A913-468D-9014-F7A276E33E69,Arctium tomentosum,,,Spinnweb-Klette,LC,4,0,0,LC,3,0,0,
AFF70313-F93F-496B-ADBE-EBA075D9E860,Arctostaphylos alpinus,,,Alpen-Bärentraube,LC,4,0,0,LC,4,0,0,
1AD44A7E-5947-4B9A-984C-EDE4679538AA,Arctostaphylos uva-ursi,,,Arznei-Bärentraube,LC,4,0,0,LC,5,0,0,Tieflagenvorkommen in Trockenauen und Alluvionen sind stark gefährdet (EN).
62049A04-5B98-4166-89A9-82AAAF6C7041,Arenaria biflora,,,Zweiblütiges Sandkraut,LC,5,0,0,LC,5,0,0,
4AF7E2F6-0614-46A2-AD50-82F32C0E3EF8,Arenaria ciliata s. str.,,A. ciliata agg.,Wimper-Sandkraut,LC,4,0,0,LC,4,0,0,
DE9F6E9C-5B8B-49AC-B262-8336908DFD1C,Arenaria leptoclados,,A. serpyllifolia agg.,Zartes Sandkraut,u,,,,/,,,,NT: Die taxonomische Zuordnung der Nordtiroler Vorkommen ist nicht geklärt.
7E9A8F71-FA8D-467D-98BE-9362F92E7A2A,Arenaria marschlinsii,,A. serpyllifolia agg.,Alpen-Sandkraut,LC,3,0,0,LC,4,-1,-1,
67E488AA-4145-418F-870B-4531134C26D1,Arenaria multicaulis,,A. ciliata agg.,Vielstängliges Sandkraut,LC,2,0,0,LC,1,0,0,"OT: Rezente Nachsuche in den Lienzer Dolomiten negativ, aufgrund der geringen Habitatgefährdung ist dennoch von einem Vorkommen auszugehen (Stöhr et al. 2023)."
DBDC59AC-691B-4308-B7DA-204CE0CBDB7D,Arenaria serpyllifolia s. str.,,A. serpyllifolia agg.,Quendel-Sandkraut,LC,5,0,0,LC,5,0,0,
94987B1E-D8DC-405F-9A54-B783BE6EFCF0,Aristolochia macrophylla,,,Pfeifenwinde,-,,,,u,,,,"OT: Ein einziges Vorkommen im Bereich Amlach, könnte sich künftig etablieren."
C6EAC449-EE49-4D3B-B316-9329D1359CCC,Armeria alpina,,A. maritima agg.,Alpen-Grasnelke,/,,,,VU,2,-1,-1,
F4B5419F-7100-4019-B5B3-7234D03F0832,Armoracia rusticana,,,Kren,e,,,,e,,,,
1304D88F-2DA2-4CCA-80A9-1BED958EA3CE,Arnica chamissonis,,,Chamisso-Arnika,e,,,,-,,,,
B98B70E3-9B3E-4CE5-AB3F-4F76EEAD444A,Arnica montana,,,Europäische Arnika,LC,5,-1,-1,LC,5,-1,-1,"In Tallagen bzw. submontan fehlend; in mittelmontanen Lagen stark gefährdet (EN). Art der FFH-Richtlinie, Anhang V."
C9464C1E-AA26-47A3-9468-F8F268892277,Arrhenatherum elatius,,,Glatthafer,e,,,,LC,5,0,0,
B1502B05-8378-4149-904D-48FD67851D91,Artemisia abrotanum,,,Eberraute,u,,,,-,,,,
5265C8A1-C1DB-43EC-AC04-EA0071E6C110,Artemisia absinthium,,,Echter Wermut,LC,4,-1,-1,LC,4,-1,-1,OT: Neben indigenen Vorkommen in inneralpiner Trockenvegetation auch Verwilderungen.
03520EF4-47CA-47B3-85D1-2AC7736C64DD,Artemisia alba,,,Kampfer-Wermut,u,,,,-,,,,
0C189E11-9083-47DD-B085-C207CA63CD7C,Artemisia annua,,,Einjähriger Wermut,u,,,,-,,,,
1EA152D3-4A14-4670-9C65-CB93AC4CD0EF,Artemisia borealis,,A. campestris agg.,Nordischer Feld-Wermut,VU,1,0,-1,LC,2,0,0,NT: Die Nordtiroler Population entspricht bestimmungstechnisch A. borealis im Sinne der Exkursionsflora (Fischer et al. 2008). Die taxonomische Eigenständigkeit und Abgrenzbarkeit von A. campestris s. str. sind jedoch nicht gesichert (Pagitz et al. 2023).
82EBCC56-F278-4000-B62C-D43EFF20A745,Artemisia campestris s. str.,,A. campestris agg.,Feld-Wermut i. e. S.,NT,4,-2,-1,LC,4,-1,-1,
31454F53-D6B1-4920-B4B3-7966EE8835BC,Artemisia genipi,,,Schwarze Edelraute,LC,3,0,0,LC,5,0,0,"Potentiell durch gewerbliches Sammeln bedroht. Art der FFH-Richtlinie, Anhang V."
50E7E7BA-775A-44E0-86A3-F1074416CCF1,Artemisia mutellina,,,Echte Edelraute,LC,4,0,0,LC,5,0,0,Potentiell durch gewerbliches Sammeln bedroht.
107EE9F4-3682-4A6C-8CB5-B194F20E75DC,Artemisia nitida,,,Glanz-Edelraute,-,,,,VU,1,0,-1,OT: In den Lienzer Dolomiten zuletzt bestätigt (Stöhr et al. 2023).
AF2A55B7-6DC1-47D9-AC6A-EB95099308E2,Artemisia pontica,,,Pontischer Wermut,u,,,,/,,,,
419FCE6E-FD1C-4D96-BC0B-207D56B0A827,Artemisia umbrosa,syn. A. lavandulifolia,A. vulgaris agg.,Lavendelblättriger Beifuß,e,,,,-,,,,"NT: Die Art kommt im Leitental im Außerfern über weite Strecken in ungestörter Hochstaudenvegetation vor (Schönswetter et al., ined.)."
F5152863-9E74-4E3D-9202-550D93D0D70E,Artemisia verlotiorum,,A. vulgaris agg.,Kamtschatka-Beifuß,e,,,,e?,,,,
F694CA82-B244-42CD-9BA9-FF345973A808,Artemisia vulgaris s. str.,,A. vulgaris agg.,Echter Beifuß,LC,5,0,0,LC,5,0,0,
E11EF800-0CA5-4B5C-B842-74A2C40FF3BF,Arum maculatum s. str.,,,Gefleckter Aronstab,VU,2,-1,-1,-,,,,
474D4FEE-9F2A-4CD2-93E9-118BF026BFAB,Aruncus dioicus,,,Geißbart,LC,5,0,0,LC,5,0,0,
06353CA4-5B00-4346-8697-308B4A0EA4A5,Asarum europaeum,,,Gewöhnlich-Haselwurz,LC,4,-1,0,LC,3,0,0,OT: In Osttirol nur subsp. caucasica.
77949889-D3C4-47CA-837A-A8026D286C59,Asclepias syriaca,,,Seidenpflanze,e,,,,u,,,,"OT: Verwildert bislang nur in wenigen Einzelindividuen im Lienzer Becken, eine Ausbreitung in den letzten Jahren ist für Osttirol nicht zu verzeichnen."
C5E071E5-5A07-429A-B386-7CDC607C9EF2,Asparagus officinalis,,,Garten-Spargel,e,,,,e?,,,,
A283A9CB-6070-4DF7-92B2-67EA702F3823,Asperugo procumbens,,,Scharfkraut,EN,2,-2,-1,u,,,,"NT: Ob die Art im Gebiet archäophytisch ist und vom Wild in Balmenstandorte (stark gedüngte, trockene Bereiche unter Felsüberhängen) verschleppt wurde, ist unklar. Ein reiches Vorkommen befindet sich im Höttinger Graben bei Innsbruck. – OT: Aktuelle Vorkommen sind unklar."
7A2E704F-9749-411E-9047-DE63D230D847,Asperula arvensis,,,Acker-Meier,u,,,,-,,,,NT: Die Art kam ehemals bei Innsbruck unbeständig vor (über Getreidesaatgut eingeschleppt).
